file_key,method,paper_name,repeats,solved_repeats,timeout_repeats,time_mean,time_std,time_min,time_max,result_values
3sat_66.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,60.36451979477437,0.03920318039364245,60.31942745904541,60.41500061805725,INDETERMINATE
3sat_67.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,60.409919188547775,0.0427810571986748,60.35075998898316,60.45047467611695,INDETERMINATE
3sat_67.cnf,one_shot,One-shot,3,0,3,60.28636547304789,0.01671113882477406,60.265880360794064,60.3068140750885,INDETERMINATE
3sat_67.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,60.37045246144104,0.02431089127074233,60.34911945904541,60.40446861805725,INDETERMINATE
3sat_68.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,60.41241552188111,0.03900192836331067,60.35731898898315,60.44220090054321,INDETERMINATE
3sat_68.cnf,one_shot,One-shot,3,0,3,60.28559880638122,0.021955858670523732,60.26228036079407,60.3150140750885,INDETERMINATE
3sat_68.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,60.36749712810771,0.022185138648360827,60.34115145904541,60.39542461805725,INDETERMINATE
3sat_69.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,60.40110885521443,0.04097148379778861,60.34381098898315,60.43722167611695,INDETERMINATE
3sat_69.cnf,one_shot,One-shot,3,0,3,60.28586547304789,0.021314702289372475,60.25768036079407,60.3092140750885,INDETERMINATE
3sat_69.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,60.36532046144104,0.017336949738545868,60.346279459045405,60.38821761805725,INDETERMINATE
3sat_7.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,60.3991565218811,0.024836392307445932,60.364553988983154,60.42167967611695,INDETERMINATE
3sat_7.cnf,one_shot,One-shot,3,0,3,60.29143213971455,0.022207086097145532,60.26188036079407,60.3154140750885,INDETERMINATE
3sat_7.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,60.36821179477437,0.025721623470392706,60.33622245904541,60.39920361805726,INDETERMINATE
3sat_70.cnf,local_reopen_guarded,+ Local Boundary Correction,3,3,0,0.4714845218811035,0.03205439089887532,0.4265199889831543,0.4989536761169433,SATISFIABLE
3sat_70.cnf,one_shot,One-shot,3,3,0,0.34927047304789216,0.021291827017827412,0.3228713607940673,0.3750130750885009,SATISFIABLE
3sat_70.cnf,online_consistent_boundary400,Online-Consistent Selector,3,3,0,0.4268707947743733,0.018865991328031868,0.4100054590454101,0.4532076180572509,SATISFIABLE
3sat_71.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,60.3909675218811,0.014437956313372085,60.37120198898315,60.40528590054321,INDETERMINATE
3sat_71.cnf,one_shot,One-shot,3,0,3,60.291732139714554,0.022294604105618572,60.26298036079407,60.3173140750885,INDETERMINATE
3sat_71.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,60.358804461441046,0.023171870405204464,60.32713045904541,60.38191961805725,INDETERMINATE
3sat_72.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,60.395134544331874,0.02151468215162174,60.3739820644989,60.42465152789307,INDETERMINATE
3sat_72.cnf,one_shot,One-shot,3,0,3,60.28829568951924,0.010279821839228495,60.27693458595276,60.30183156433105,INDETERMINATE
3sat_72.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,60.351663290206915,0.00695311662406525,60.341832763366696,60.35677680274964,INDETERMINATE
3sat_73.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,60.400552210998534,0.019403101520396475,60.38356504060364,60.42770852789307,INDETERMINATE
3sat_73.cnf,one_shot,One-shot,3,0,3,60.28039568951925,0.01564748355531224,60.265220918273926,60.301931564331056,INDETERMINATE
3sat_73.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,60.358048956873574,0.024331357257031307,60.3257507633667,60.38447630450439,INDETERMINATE
3sat_74.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,60.39828454433188,0.03063814657846903,60.37147906449891,60.44116852789307,INDETERMINATE
3sat_74.cnf,one_shot,One-shot,3,0,3,60.28819568951925,0.01752879187428454,60.26472091827392,60.306831564331056,INDETERMINATE
3sat_74.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,60.36169995687357,0.013628697952676025,60.34901230450439,60.380608802749634,INDETERMINATE
3sat_75.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,60.38053521099854,0.038525857509765234,60.3325850644989,60.42691452789307,INDETERMINATE
3sat_75.cnf,one_shot,One-shot,3,0,3,60.29296235618591,0.01627750618299862,60.27242091827392,60.31223156433106,INDETERMINATE
3sat_75.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,60.365143623540234,0.020074093792182092,60.3390787633667,60.38791880274963,INDETERMINATE
3sat_76.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,60.3914498776652,0.0260735612623003,60.362084040603634,60.42544552789307,INDETERMINATE
3sat_76.cnf,one_shot,One-shot,3,0,3,60.292562356185904,0.014802364213718062,60.27392091827392,60.31013156433105,INDETERMINATE
3sat_76.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,60.363715290206905,0.009138912855803335,60.35344576336669,60.37564580274963,INDETERMINATE
3sat_77.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,60.39009654433187,0.03445009864072998,60.3598120644989,60.43828952789307,INDETERMINATE
3sat_77.cnf,one_shot,One-shot,3,0,3,60.295795689519245,0.009006045890985812,60.28932091827392,60.308531564331055,INDETERMINATE
3sat_77.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,60.35086195687358,0.010758609724775499,60.3374953045044,60.36383980274963,INDETERMINATE
